Country,City or Region (if applicable),Resolution,Year,Month (if applicable),Pollutant,Concentration,Unit,Method of Measurement,Data Source (Link),(Comments)
Indonesia,Jakarta (Central),Monthly,2015,2,PM2.5,NA,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Indonesia$Jakarta_Central,
Indonesia,Jakarta (Central),Monthly,2015,3,PM2.5,NA,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Indonesia$Jakarta_Central,
Indonesia,Jakarta (Central),Monthly,2015,4,PM2.5,NA,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Indonesia$Jakarta_Central,
Indonesia,Jakarta (Central),Monthly,2015,5,PM2.5,NA,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Indonesia$Jakarta_Central,
Indonesia,Jakarta (Central),Monthly,2015,6,PM2.5,NA,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Indonesia$Jakarta_Central,
Indonesia,Jakarta (Central),Monthly,2015,7,PM2.5,NA,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Indonesia$Jakarta_Central,
Indonesia,Jakarta (Central),Monthly,2015,8,PM2.5,NA,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Indonesia$Jakarta_Central,
Indonesia,Jakarta (Central),Monthly,2015,9,PM2.5,NA,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Indonesia$Jakarta_Central,
Indonesia,Jakarta (Central),Monthly,2015,10,PM2.5,NA,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Indonesia$Jakarta_Central,
Indonesia,Jakarta (Central),Monthly,2015,11,PM2.5,NA,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Indonesia$Jakarta_Central,
Indonesia,Jakarta (Central),Monthly,2015,12,PM2.5,32.94190871,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Indonesia$Jakarta_Central,
Indonesia,Jakarta (Central),Monthly,2016,1,PM2.5,38.00710383,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Indonesia$Jakarta_Central,
Indonesia,Jakarta (Central),Monthly,2016,2,PM2.5,29.19562044,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Indonesia$Jakarta_Central,
Indonesia,Jakarta (Central),Monthly,2016,3,PM2.5,33.59341398,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Indonesia$Jakarta_Central,
Indonesia,Jakarta (Central),Monthly,2016,4,PM2.5,36.16833333,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Indonesia$Jakarta_Central,
Indonesia,Jakarta (Central),Monthly,2016,5,PM2.5,49.73454301,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Indonesia$Jakarta_Central,
Indonesia,Jakarta (Central),Monthly,2016,6,PM2.5,55.14223164,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Indonesia$Jakarta_Central,
Indonesia,Jakarta (Central),Monthly,2016,7,PM2.5,47.46733871,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Indonesia$Jakarta_Central,
Indonesia,Jakarta (Central),Monthly,2016,8,PM2.5,44.60411523,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Indonesia$Jakarta_Central,
Indonesia,Jakarta (Central),Monthly,2016,9,PM2.5,40.06388889,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Indonesia$Jakarta_Central,
Indonesia,Jakarta (Central),Monthly,2016,10,PM2.5,43.28491848,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Indonesia$Jakarta_Central,
Indonesia,Jakarta (Central),Monthly,2016,11,PM2.5,47.08425787,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Indonesia$Jakarta_Central,
Indonesia,Jakarta (Central),Monthly,2016,12,PM2.5,22.36465054,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Indonesia$Jakarta_Central,
Indonesia,Jakarta (Central),Monthly,2017,1,PM2.5,21.27816794,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Indonesia$Jakarta_Central,
Indonesia,Jakarta (Central),Monthly,2017,2,PM2.5,27.96238245,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Indonesia$Jakarta_Central,
Indonesia,Jakarta (Central),Monthly,2017,3,PM2.5,26.09750367,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Indonesia$Jakarta_Central,
Indonesia,Jakarta (Central),Monthly,2017,4,PM2.5,25.92633053,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Indonesia$Jakarta_Central,
Indonesia,Jakarta (Central),Monthly,2017,5,PM2.5,37.73937754,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Indonesia$Jakarta_Central,
Indonesia,Jakarta (Central),Monthly,2017,6,PM2.5,27.00214067,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Indonesia$Jakarta_Central,
Indonesia,Jakarta (Central),Monthly,2017,7,PM2.5,32.44724518,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Indonesia$Jakarta_Central,
Indonesia,Jakarta (Central),Monthly,2017,8,PM2.5,31.57027027,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Indonesia$Jakarta_Central,
Indonesia,Jakarta (Central),Monthly,2017,9,PM2.5,34.7586351,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Indonesia$Jakarta_Central,
Indonesia,Jakarta (Central),Monthly,2017,10,PM2.5,28.09489247,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Indonesia$Jakarta_Central,
Indonesia,Jakarta (Central),Monthly,2017,11,PM2.5,27.40390738,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Indonesia$Jakarta_Central,
Indonesia,Jakarta (Central),Monthly,2017,12,PM2.5,15.67540323,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Indonesia$Jakarta_Central,
Indonesia,Jakarta (Central),Monthly,2018,1,PM2.5,14.99517045,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Indonesia$Jakarta_Central,
Indonesia,Jakarta (Central),Monthly,2018,2,PM2.5,24.22604167,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Indonesia$Jakarta_Central,
Indonesia,Jakarta (Central),Monthly,2018,3,PM2.5,25.54830853,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Indonesia$Jakarta_Central,
Indonesia,Jakarta (Central),Monthly,2018,4,PM2.5,35.36125,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Indonesia$Jakarta_Central,
Indonesia,Jakarta (Central),Monthly,2018,5,PM2.5,49.80280899,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Indonesia$Jakarta_Central,
Indonesia,Jakarta (Central),Monthly,2018,6,PM2.5,42.54555556,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Indonesia$Jakarta_Central,
Indonesia,Jakarta (Central),Monthly,2018,7,PM2.5,56.01922043,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Indonesia$Jakarta_Central,
Indonesia,Jakarta (Central),Monthly,2018,8,PM2.5,47.75853293,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Indonesia$Jakarta_Central,
Indonesia,Jakarta (Central),Monthly,2018,9,PM2.5,40.88466948,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Indonesia$Jakarta_Central,
Indonesia,Jakarta (Central),Monthly,2018,10,PM2.5,45.56424731,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Indonesia$Jakarta_Central,
Indonesia,Jakarta (Central),Monthly,2018,11,PM2.5,39.87777778,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Indonesia$Jakarta_Central,
Indonesia,Jakarta (Central),Monthly,2018,12,PM2.5,25.80795148,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Indonesia$Jakarta_Central,
Nepal,Embassy Kathmandu,Monthly,2017,1,PM2.5,123.5,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Embassy_Kathmandu,
Nepal,Embassy Kathmandu,Monthly,2017,2,PM2.5,89.84142857,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Embassy_Kathmandu,
Nepal,Embassy Kathmandu,Monthly,2017,3,PM2.5,67.14206989,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Embassy_Kathmandu,
Nepal,Embassy Kathmandu,Monthly,2017,4,PM2.5,65.4689415,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Embassy_Kathmandu,
Nepal,Embassy Kathmandu,Monthly,2017,5,PM2.5,45.41653226,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Embassy_Kathmandu,
Nepal,Embassy Kathmandu,Monthly,2017,6,PM2.5,34.487,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Embassy_Kathmandu,
Nepal,Embassy Kathmandu,Monthly,2017,7,PM2.5,14.07271505,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Embassy_Kathmandu,
Nepal,Embassy Kathmandu,Monthly,2017,8,PM2.5,14.12908587,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Embassy_Kathmandu,
Nepal,Embassy Kathmandu,Monthly,2017,9,PM2.5,22.75381356,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Embassy_Kathmandu,
Nepal,Embassy Kathmandu,Monthly,2017,10,PM2.5,29.70723473,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Embassy_Kathmandu,
Nepal,Embassy Kathmandu,Monthly,2017,11,PM2.5,47.21486111,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Embassy_Kathmandu,
Nepal,Embassy Kathmandu,Monthly,2017,12,PM2.5,73.38681023,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Embassy_Kathmandu,
Nepal,Embassy Kathmandu,Monthly,2018,1,PM2.5,86.36276882,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Embassy_Kathmandu,
Nepal,Embassy Kathmandu,Monthly,2018,2,PM2.5,91.22270059,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Embassy_Kathmandu,
Nepal,Embassy Kathmandu,Monthly,2018,3,PM2.5,87.40918919,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Embassy_Kathmandu,
Nepal,Embassy Kathmandu,Monthly,2018,4,PM2.5,58.83708333,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Embassy_Kathmandu,
Nepal,Embassy Kathmandu,Monthly,2018,5,PM2.5,40.13481183,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Embassy_Kathmandu,
Nepal,Embassy Kathmandu,Monthly,2018,6,PM2.5,30.50416667,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Embassy_Kathmandu,
Nepal,Embassy Kathmandu,Monthly,2018,7,PM2.5,10.33289037,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Embassy_Kathmandu,
Nepal,Embassy Kathmandu,Monthly,2018,8,PM2.5,10.97479784,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Embassy_Kathmandu,
Nepal,Embassy Kathmandu,Monthly,2018,9,PM2.5,17.29047619,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Embassy_Kathmandu,
Nepal,Embassy Kathmandu,Monthly,2018,10,PM2.5,35.50607143,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Embassy_Kathmandu,
Nepal,Embassy Kathmandu,Monthly,2018,11,PM2.5,58.69902507,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Embassy_Kathmandu,
Nepal,Embassy Kathmandu,Monthly,2018,12,PM2.5,81.06789773,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Embassy_Kathmandu,
Nepal,Embassy Kathmandu,Monthly,2017,1,O3,0,ppb,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Embassy_Kathmandu,
Nepal,Embassy Kathmandu,Monthly,2017,2,O3,43.03703704,ppb,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Embassy_Kathmandu,
Nepal,Embassy Kathmandu,Monthly,2017,3,O3,41.73252688,ppb,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Embassy_Kathmandu,
Nepal,Embassy Kathmandu,Monthly,2017,4,O3,50.24583333,ppb,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Embassy_Kathmandu,
Nepal,Embassy Kathmandu,Monthly,2017,5,O3,46.31123139,ppb,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Embassy_Kathmandu,
Nepal,Embassy Kathmandu,Monthly,2017,6,O3,38.75416667,ppb,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Embassy_Kathmandu,
Nepal,Embassy Kathmandu,Monthly,2017,7,O3,2.166666667,ppb,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Embassy_Kathmandu,
Nepal,Embassy Kathmandu,Monthly,2017,8,O3,3.690026954,ppb,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Embassy_Kathmandu,
Nepal,Embassy Kathmandu,Monthly,2017,9,O3,3.059888579,ppb,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Embassy_Kathmandu,
Nepal,Embassy Kathmandu,Monthly,2017,10,O3,2.740890688,ppb,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Embassy_Kathmandu,
Nepal,Embassy Kathmandu,Monthly,2017,11,O3,19.66053748,ppb,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Embassy_Kathmandu,
Nepal,Embassy Kathmandu,Monthly,2017,12,O3,17.35887097,ppb,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Embassy_Kathmandu,
Nepal,Embassy Kathmandu,Monthly,2018,1,O3,18.38978495,ppb,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Embassy_Kathmandu,
Nepal,Embassy Kathmandu,Monthly,2018,2,O3,22.59332024,ppb,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Embassy_Kathmandu,
Nepal,Embassy Kathmandu,Monthly,2018,3,O3,40.75403226,ppb,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Embassy_Kathmandu,
Nepal,Embassy Kathmandu,Monthly,2018,4,O3,41.45961003,ppb,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Embassy_Kathmandu,
Nepal,Embassy Kathmandu,Monthly,2018,5,O3,40.76716016,ppb,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Embassy_Kathmandu,
Nepal,Embassy Kathmandu,Monthly,2018,6,O3,37.19305556,ppb,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Embassy_Kathmandu,
Nepal,Embassy Kathmandu,Monthly,2018,7,O3,23.02894356,ppb,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Embassy_Kathmandu,
Nepal,Embassy Kathmandu,Monthly,2018,8,O3,21.25,ppb,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Embassy_Kathmandu,
Nepal,Embassy Kathmandu,Monthly,2018,9,O3,24.71388889,ppb,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Embassy_Kathmandu,
Nepal,Embassy Kathmandu,Monthly,2018,10,O3,32.18446602,ppb,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Embassy_Kathmandu,
Nepal,Embassy Kathmandu,Monthly,2018,11,O3,23.15642458,ppb,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Embassy_Kathmandu,
Nepal,Embassy Kathmandu,Monthly,2018,12,O3,16.15188172,ppb,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Embassy_Kathmandu,
Nepal,Phora Durbar Kathmandu,Monthly,2017,1,PM2.5,NA,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Phora_Durbar_Kathmandu,
Nepal,Phora Durbar Kathmandu,Monthly,2017,2,PM2.5,109.7487952,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Phora_Durbar_Kathmandu,
Nepal,Phora Durbar Kathmandu,Monthly,2017,3,PM2.5,82.96847826,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Phora_Durbar_Kathmandu,
Nepal,Phora Durbar Kathmandu,Monthly,2017,4,PM2.5,90.16944444,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Phora_Durbar_Kathmandu,
Nepal,Phora Durbar Kathmandu,Monthly,2017,5,PM2.5,52.60244898,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Phora_Durbar_Kathmandu,
Nepal,Phora Durbar Kathmandu,Monthly,2017,6,PM2.5,34.67875,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Phora_Durbar_Kathmandu,
Nepal,Phora Durbar Kathmandu,Monthly,2017,7,PM2.5,18.74623656,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Phora_Durbar_Kathmandu,
Nepal,Phora Durbar Kathmandu,Monthly,2017,8,PM2.5,18.26399457,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Phora_Durbar_Kathmandu,
Nepal,Phora Durbar Kathmandu,Monthly,2017,9,PM2.5,24.74180556,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Phora_Durbar_Kathmandu,
Nepal,Phora Durbar Kathmandu,Monthly,2017,10,PM2.5,34.65498652,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Phora_Durbar_Kathmandu,
Nepal,Phora Durbar Kathmandu,Monthly,2017,11,PM2.5,60.79692058,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Phora_Durbar_Kathmandu,
Nepal,Phora Durbar Kathmandu,Monthly,2017,12,PM2.5,86.47044025,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Phora_Durbar_Kathmandu,
Nepal,Phora Durbar Kathmandu,Monthly,2018,1,PM2.5,99.76225071,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Phora_Durbar_Kathmandu,
Nepal,Phora Durbar Kathmandu,Monthly,2018,2,PM2.5,102.0516917,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Phora_Durbar_Kathmandu,
Nepal,Phora Durbar Kathmandu,Monthly,2018,3,PM2.5,94.74433962,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Phora_Durbar_Kathmandu,
Nepal,Phora Durbar Kathmandu,Monthly,2018,4,PM2.5,67.88145049,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Phora_Durbar_Kathmandu,
Nepal,Phora Durbar Kathmandu,Monthly,2018,5,PM2.5,42.33860846,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Phora_Durbar_Kathmandu,
Nepal,Phora Durbar Kathmandu,Monthly,2018,6,PM2.5,35.56347222,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Phora_Durbar_Kathmandu,
Nepal,Phora Durbar Kathmandu,Monthly,2018,7,PM2.5,14.93051075,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Phora_Durbar_Kathmandu,
Nepal,Phora Durbar Kathmandu,Monthly,2018,8,PM2.5,14.56783784,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Phora_Durbar_Kathmandu,
Nepal,Phora Durbar Kathmandu,Monthly,2018,9,PM2.5,20.9112835,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Phora_Durbar_Kathmandu,
Nepal,Phora Durbar Kathmandu,Monthly,2018,10,PM2.5,43.53296854,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Phora_Durbar_Kathmandu,
Nepal,Phora Durbar Kathmandu,Monthly,2018,11,PM2.5,72.27980501,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Phora_Durbar_Kathmandu,
Nepal,Phora Durbar Kathmandu,Monthly,2018,12,PM2.5,101.3908602,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Phora_Durbar_Kathmandu,
Nepal,Phora Durbar Kathmandu,Monthly,2017,1,O3,6,ppb,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Phora_Durbar_Kathmandu,
Nepal,Phora Durbar Kathmandu,Monthly,2017,2,O3,23.08661417,ppb,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Phora_Durbar_Kathmandu,
Nepal,Phora Durbar Kathmandu,Monthly,2017,3,O3,36.44086022,ppb,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Phora_Durbar_Kathmandu,
Nepal,Phora Durbar Kathmandu,Monthly,2017,4,O3,44.07222222,ppb,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Phora_Durbar_Kathmandu,
Nepal,Phora Durbar Kathmandu,Monthly,2017,5,O3,41.23407407,ppb,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Phora_Durbar_Kathmandu,
Nepal,Phora Durbar Kathmandu,Monthly,2017,6,O3,41.00138889,ppb,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Phora_Durbar_Kathmandu,
Nepal,Phora Durbar Kathmandu,Monthly,2017,7,O3,21.87903226,ppb,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Phora_Durbar_Kathmandu,
Nepal,Phora Durbar Kathmandu,Monthly,2017,8,O3,23.2574124,ppb,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Phora_Durbar_Kathmandu,
Nepal,Phora Durbar Kathmandu,Monthly,2017,9,O3,28.65555556,ppb,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Phora_Durbar_Kathmandu,
Nepal,Phora Durbar Kathmandu,Monthly,2017,10,O3,29.8561828,ppb,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Phora_Durbar_Kathmandu,
Nepal,Phora Durbar Kathmandu,Monthly,2017,11,O3,24.50138889,ppb,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Phora_Durbar_Kathmandu,
Nepal,Phora Durbar Kathmandu,Monthly,2017,12,O3,20.48790323,ppb,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Phora_Durbar_Kathmandu,
Nepal,Phora Durbar Kathmandu,Monthly,2018,1,O3,22.11290323,ppb,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Phora_Durbar_Kathmandu,
Nepal,Phora Durbar Kathmandu,Monthly,2018,2,O3,21.34392523,ppb,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Phora_Durbar_Kathmandu,
Nepal,Phora Durbar Kathmandu,Monthly,2018,3,O3,33.52560647,ppb,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Phora_Durbar_Kathmandu,
Nepal,Phora Durbar Kathmandu,Monthly,2018,4,O3,32.75138889,ppb,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Phora_Durbar_Kathmandu,
Nepal,Phora Durbar Kathmandu,Monthly,2018,5,O3,32.1061828,ppb,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Phora_Durbar_Kathmandu,
Nepal,Phora Durbar Kathmandu,Monthly,2018,6,O3,27.39444444,ppb,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Phora_Durbar_Kathmandu,
Nepal,Phora Durbar Kathmandu,Monthly,2018,7,O3,15.20295699,ppb,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Phora_Durbar_Kathmandu,
Nepal,Phora Durbar Kathmandu,Monthly,2018,8,O3,14.13709677,ppb,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Phora_Durbar_Kathmandu,
Nepal,Phora Durbar Kathmandu,Monthly,2018,9,O3,16.9375,ppb,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Phora_Durbar_Kathmandu,
Nepal,Phora Durbar Kathmandu,Monthly,2018,10,O3,23.16129032,ppb,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Phora_Durbar_Kathmandu,
Nepal,Phora Durbar Kathmandu,Monthly,2018,11,O3,17.24094708,ppb,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Phora_Durbar_Kathmandu,
Nepal,Phora Durbar Kathmandu,Monthly,2018,12,O3,14.1155914,ppb,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Nepal$Phora_Durbar_Kathmandu,
India,New Delhi,Monthly,2015,1,PM2.5,337.9,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$New_Delhi,
India,New Delhi,Monthly,2015,2,PM2.5,107.0509615,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$New_Delhi,
India,New Delhi,Monthly,2015,3,PM2.5,70.5332871,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$New_Delhi,
India,New Delhi,Monthly,2015,4,PM2.5,61.95726257,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$New_Delhi,
India,New Delhi,Monthly,2015,5,PM2.5,72.93706777,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$New_Delhi,
India,New Delhi,Monthly,2015,6,PM2.5,55.07729805,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$New_Delhi,
India,New Delhi,Monthly,2015,7,PM2.5,33.27557377,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$New_Delhi,
